part,q,maxResults,type,order,publishedAfter,publishedBefore,regionCode,relevanceLanguage
fVcmQyi4v7M,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmbBt0JpdxCoJdaTOeooNdQ
"snippet,replies",fVcmQyi4v7M,100,,plainText
snippet,Ugz8Ut5Zy22F3sv_Lk54AaABAg,100,,plainText
snippet,UgxjSF5FEK_4vXqkDDV4AaABAg,100,,plainText
snippet,Ugw__HbRcJTt-uQfOJt4AaABAg,100,,plainText
snippet,UgzSOt3vHp_C_lI-w_l4AaABAg,100,,plainText
gMJdXLsKkzs,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"id,snippet",roupas de luxo para pet 2026,50,video,relevance,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,BR,pt
Xo_MaMJL2wI,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
Xo_MaMJL2wI,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCpN8uqhKRLWtfSh5EYMrGow
"snippet,replies",Xo_MaMJL2wI,100,,plainText
snippet,UgzSsl2PJ3SOs_uP-eZ4AaABAg,100,,plainText
snippet,UgxaCJjcR4y3JfmbPPx4AaABAg,100,,plainText
snippet,UgyEoF2HtXe1UJ-_CJJ4AaABAg,100,,plainText
"snippet,replies",Xo_MaMJL2wI,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJa2dHQUFTQlFpSUlCZ0FFZ1VJcUNBWUFCSUZDSjBnR0FFU0JRaUhJQmdBSWc0S0RBanRnSVBRQmhEWXR0Q0dBdw==,plainText
snippet,UgxkBiQ5JmyLKTBl1KR4AaABAg,100,,plainText
snippet,UgwYemJNUuVTMQdNLel4AaABAg,100,,plainText
snippet,Ugyc2u8WPWLt2VrAb3t4AaABAg,100,,plainText
snippet,UgxmH0pftnZZCFCKej94AaABAg,100,,plainText
snippet,UgyZFxh4IAQ5m6hzvqh4AaABAg,100,,plainText
snippet,UgzMoUwnO42jcf_h_KJ4AaABAg,100,,plainText
snippet,UgzYzNsyPV30NH0q6mN4AaABAg,100,,plainText
snippet,UgyZvkdggY_t4R1PGCV4AaABAg,100,,plainText
"snippet,replies",Xo_MaMJL2wI,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNKMGdHQUVTQlFpSUlCZ0FFZ1VJaVNBWUFCSUZDS2dnR0FBU0JRaUhJQmdBSWcwS0N3aUN3X1RPQmhEUTk1QjY=,plainText
snippet,Ugw6mvfnpB0p8UbTGLl4AaABAg,100,,plainText
snippet,Ugxj_nf79DNhEbHH4Nh4AaABAg,100,,plainText
snippet,Ugw2v3TT4DbKoEuEAeV4AaABAg,100,,plainText
snippet,UgwPdZASsOClYve3i_J4AaABAg,100,,plainText
snippet,UgyMNiIjzxgtTYqwOGp4AaABAg,100,,plainText
snippet,Ugw6HA_0CEebDjAOQSB4AaABAg,100,,plainText
snippet,UgzOJb1ldsA74a289Qp4AaABAg,100,,plainText
snippet,UgxIdAICWo7K26bwqn94AaABAg,100,,plainText
snippet,UgyfpJsojpRh8FnSu5p4AaABAg,100,,plainText
snippet,Ugy_yqYzG3NM15IBXyh4AaABAg,100,,plainText
snippet,Ugx4TsIwpBQzwj4BqmV4AaABAg,100,,plainText
snippet,UgzwquCmz8Nj3OqX53p4AaABAg,100,,plainText
snippet,Ugwrn4c8TCwm-I7Jj5B4AaABAg,100,,plainText
snippet,UgwEIqEw2BOm68Df5at4AaABAg,100,,plainText
snippet,UgzbST8GY31_JPU5Yd54AaABAg,100,,plainText
snippet,UgzD6-sB6ErGSwcaYYZ4AaABAg,100,,plainText
snippet,UgxOSFcGsg05Ha2sdJV4AaABAg,100,,plainText
"snippet,replies",Xo_MaMJL2wI,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNLZ2dHQUFTQlFpSUlCZ0FFZ1VJblNBWUFSSUZDSWtnR0FBU0JRaUhJQmdBSWc0S0RBaWZyY0hPQmhENHJ0Mk1BUQ==,plainText
snippet,UgzGUjbZSF-_CVVd83d4AaABAg,100,,plainText
snippet,UgxH8311DFwkx2dw5vF4AaABAg,100,,plainText
snippet,UgzXVGPk0WYbxL3cAXt4AaABAg,100,,plainText
snippet,Ugy14Ytg1Ij-A3bas0B4AaABAg,100,,plainText
snippet,UgyyLTNMnSx5C2ch1r14AaABAg,100,,plainText
snippet,UgySpncNWdL-dwUP1OJ4AaABAg,100,,plainText
snippet,UgzZH3iKjk9F0G6DWjJ4AaABAg,100,,plainText
snippet,UgxEvCp2YvW89gi2pLl4AaABAg,100,,plainText
snippet,Ugwl7FG8mF8kEXsfuqV4AaABAg,100,,plainText
snippet,UgzEf_U7u0nIay10Eph4AaABAg,100,,plainText
snippet,UgyHTxalnLx3rUfncU14AaABAg,100,,plainText
snippet,UgzomtiBLi5BPg0m-1t4AaABAg,100,,plainText
snippet,Ugw41DQ8Xt7u1rr-tON4AaABAg,100,,plainText
snippet,UgyVUxfnFKvnQ8r_JM94AaABAg,100,,plainText
snippet,UgxZTrC3cBjwfxejUCp4AaABAg,100,,plainText
snippet,Ugw1LXi0B_SUxMfT6EN4AaABAg,100,,plainText
snippet,UgwDwd4prFu6FZXN01p4AaABAg,100,,plainText
snippet,UgyukF7IlhtZYML4CoF4AaABAg,100,,plainText
snippet,UgwWSa-bjwMooUS8rSZ4AaABAg,100,,plainText
snippet,Ugwnj8yEf4c15JmuUVl4AaABAg,100,,plainText
snippet,Ugy9sGQrtQeX9LU9DnN4AaABAg,100,,plainText
snippet,UgxbGLVt_C8JwR5hgjR4AaABAg,100,,plainText
snippet,UgzSsl2PJ3SOs_uP-eZ4AaABAg,100,,plainText
XQE1Dh9c0M8,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
